id	text_lower	label	matched_word
1.58885E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی\nسه https://t.co/evudkywz0w"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.57295E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n625	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.5729E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n48	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.58095E+18	"it's infuriating to see non iranians, who live far far away from iran, making jokes about the situation here. if you think it’s okay to joke about this situation please just delete your account, go touch some grass and learn some human decency. \n#مهسا_امینی"	1	delete your account
1.58885E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.57438E+18	"instead of posting such posters , why dont you make an app and emergency response team for indian womans/mosly minor girls to report with evidences for such crimes .  #uttarakhand #uttarakhandpolice  #womensrights  \n#iranprotests2022"	0	"posting such posters , why dont you make an app and emergency response team for indian womans/mosly minor girls to report"
1.61511E+18	"this account @jupiter_rad_2 helping our revolution in #iran, irgc cyber group trying to mass report him with bots \nwe request to reinstate his account @twittersupport @twitter"	1	"account @jupiter_rad_2 helping our revolution in #iran, irgc cyber group trying to mass report"
1.5725E+18	"anonymous worldwide on twitter: ""on nov. 5 we march everywhere. from #catalonia to #ecuador to #hongkong. we support the freedom of people and free speech. we don't have hq, leaders or company. we are #anonymous. we don't forgive, we don't forget!\n\nhttps… https://t.co/axygdoxikh"	0	"twitter: ""on nov. 5 we march everywhere. from #catalonia to #ecuador to #hongkong. we support the freedom of people and free speech. we don't have hq, leaders or company. we are #anonymous. we don't forgive, we don't forget!\n\nhttps… https://t.co/axygdox"
1.57296E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n800	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.57295E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n628	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.58963E+18	"it's enough!  mr. @elonmusk, ban twitter for criminal khamenei.\n if he does not allow the people to use this platform, why do you allow him to use this platform?\n#مهسا_امینی\nچهل و نه"	1	 ban twitter
1.573E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n909	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.60451E+18	"mr. @elonmusk , please remove khamenei and all the mercenaries of the islamic republic regime from twitter.\nand examine all those who use the flag of the islamic republic on twitter.\nthey kill all iranian children and youth.!\n#iranrevoiution \n#mahsaamini https://t.co/croeueyaxp"	1	remove khamenei and all the mercenaries of the islamic republic regime from twitter
1.57294E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n517	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.60025E+18	"bank accounts of citizens, mostly the traders who joined the protests, are being blocked by the order of the prosecutor’s office of #sanandaj, kurdistan, according to @sasanamjadi. wow. iranian officials never fail to surprise me! \n\n#jinaamini #ژینا_ئەمینی \n#iranrevolution https://t.co/cpdhl1zh1k"	0	"accounts of citizens, mostly the traders who joined the protests, are being block"
1.59673E+18	"again, thanks to this team of @cnn investigative reporters (on iran). @bbcpersian, @iranintl and etc search our own twitter timeline, deliver what we see to us again with a picture and an organizational logo!\n #mahsa_amini #iranrevolution #r2pforiran https://t.co/6h6mx3nza0"	0	"reporters (on iran). @bbcpersian, @iranintl and etc search our own twitter"
1.57342E+18	"this isn't just happening to individuals but also iranian organisations reporting on the islamic republic's gross human rights violations. @twitter @verified please take measures to rectiy this asap, all these people are reporting on #mahsaamini #iranprotestss #iranianlivesmatter https://t.co/uq2dsyfyxn"	1	reporting on the islamic republic's gross human rights violations. @twitter
1.5894E+18	"enough is enough. @elonmusk remove the ayatollah from twitter. \n\nif he doesn’t let his own people use the platform, why should you let him use the platform?\n\n👉 sign https://t.co/uznelkgbak…\n#مهسا_امینی https://t.co/nf5lqfds8j"	1	remove the ayatollah from twitter
1.60016E+18	"this is the reality of the islamic regime in iran! they’ll block bank account of women who are not wearing hijab!!! \n\nbelieve me, the handmaid's tale is much better than what’s going on in iran\n#mahsaamini https://t.co/iflj8ciw4f"	0	block bank account
1.60379E+18	please attention that all iranian people use 🇮🇷 for their accounts or profiles. so please don't report all of them. please just apam  those who says bad things about our political prisoners.#mahsaamini	1	accounts or profiles. so please don't report
1.57295E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n\n671	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.57291E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n174	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.58886E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.59284E+18	demonstrations continue in the kurdish city of kamyaran. heavy clashes between demonstrators and #iran’s terrorist #irgc have been reported. #kurdistan #iranrevoiution #twitterkurds #jinaamini #womenlifefreedom https://t.co/avgxobj3a7 https://t.co/nus4tm8drw	0	reported. #kurdistan #iranrevoiution #twitter
1.59619E+18	reformist e’temad posts a list of social media platforms that are still blocked in #iran https://t.co/pbljr4yfkz	0	posts a list of social media platforms that are still block
1.59466E+18	"dear elon musk, this is a message from the iranians\nthank you for your kindness to us\nbut twitter is not a place for killers who hide behind religion and kill people in the streets\nyou know exactly what we mean\nremove ali khamenei's account from twitter #engirn  #مهسا_امینی"	1	twitter is not a place for killers who hide behind religion and kill people in the streets\nyou know exactly what we mean\nremove
